"family","replicate","seed","position","row_id","symbol","group"
"curated",3,2023,178,"gene10498","CARM1","CUR_08"
"curated",3,2023,179,"gene51465","UBE2J1","CUR_03"
"curated",3,2023,180,"gene2064","ERBB2","CUR_01"
"curated",3,2023,181,"gene3690","ITGB3","CUR_04"
"curated",3,2023,182,"gene1066","CES1","CUR_09"
"curated",3,2023,183,"gene342510","CD300E","CUR_02"
"curated",3,2023,184,"gene2876","GPX1","CUR_05"
"curated",3,2023,185,"gene5029","P2RY2","CUR_10"
"curated",3,2023,186,"gene1236","CCR7","CUR_18"
"curated",3,2023,187,"gene59269","HIVEP3","CUR_09"
"curated",3,2023,188,"gene222487","ADGRG3","CUR_08"
"curated",3,2023,189,"gene5037","PEBP1","CUR_02"
"curated",3,2023,190,"gene4051","CYP4F3","CUR_04"
"curated",3,2023,191,"gene23166","STAB1","CUR_06"
"curated",3,2023,192,"gene3956","LGALS1","CUR_04"
"curated",3,2023,193,"gene27244","SESN1","CUR_02"
"curated",3,2023,194,"gene4066","LYL1","CUR_04"
"curated",3,2023,195,"gene6283","S100A12","CUR_01"
"curated",3,2023,196,"gene604","BCL6","CUR_19"
"curated",3,2023,197,"gene3553","IL1B","CUR_09"
"curated",3,2023,198,"gene9148","NEURL1","CUR_07"
"curated",3,2023,199,"gene1240","CMKLR1","CUR_04"
"curated",3,2023,200,"gene2180","ACSL1","CUR_07"
"curated",3,2023,201,"gene8972","MGAM","CUR_02"
"curated",3,2023,202,"gene1808","DPYSL2","CUR_08"
"curated",3,2023,203,"gene2353","FOS","CUR_01"
"curated",3,2023,204,"gene1521","CTSW","CUR_11"
"curated",3,2023,205,"gene5920","PLAAT4","CUR_03"
"curated",3,2023,206,"gene6319","SCD","CUR_01"
"curated",3,2023,207,"gene973","CD79A","CUR_06"
"curated",3,2023,208,"gene9256","TSPOAP1","CUR_01"
"curated",3,2023,209,"gene4609","MYC","CUR_13"
"curated",3,2023,210,"gene4145","MATK","CUR_10"
"curated",3,2023,211,"gene10346","TRIM22","CUR_19"
"curated",3,2023,212,"gene3117","HLA-DQA1","CUR_15"
"curated",3,2023,213,"gene3934","LCN2","CUR_01"
"curated",3,2023,214,"gene23608","MKRN1","CUR_13"
"curated",3,2023,215,"gene9435","CHST2","CUR_11"
"curated",3,2023,216,"gene1545","CYP1B1","CUR_09"
"curated",3,2023,217,"gene92745","SLC38A5","CUR_06"
"curated",3,2023,218,"gene2205","FCER1A","CUR_11"
"curated",3,2023,219,"gene6133","RPL9","CUR_01"
"curated",3,2023,220,"gene4035","LRP1","CUR_14"
"curated",3,2023,221,"gene56994","CHPT1","CUR_12"
"curated",3,2023,222,"gene338442","HCAR2","CUR_03"
"curated",3,2023,223,"gene1053","CEBPE","CUR_05"
"curated",3,2023,224,"gene5204","PFDN5","CUR_07"
"curated",3,2023,225,"gene93010","B3GNT7","CUR_19"
"curated",3,2023,226,"gene3759","KCNJ2","CUR_03"
"curated",3,2023,227,"gene9510","ADAMTS1","CUR_07"
"curated",3,2023,228,"gene3113","HLA-DPA1","CUR_02"
"curated",3,2023,229,"gene10905","MAN1A2","CUR_17"
"curated",3,2023,230,"gene3315","HSPB1","CUR_03"
"curated",3,2023,231,"gene6193","RPS5","CUR_06"
"curated",3,2023,232,"gene7001","PRDX2","CUR_08"
"curated",3,2023,233,"gene10602","CDC42EP3","CUR_11"
"curated",3,2023,234,"gene6285","S100B","CUR_05"
"curated",3,2023,235,"gene196","AHR","CUR_04"
"curated",3,2023,236,"gene1524","CX3CR1","CUR_10"
"curated",3,2023,237,"gene9588","PRDX6","CUR_19"
"curated",3,2023,238,"gene4311","MME","CUR_13"
"curated",3,2023,239,"gene55831","EMC3","CUR_07"
"curated",3,2023,240,"gene9935","MAFB","CUR_01"
"curated",3,2023,241,"gene2015","ADGRE1","CUR_03"
"curated",3,2023,242,"gene10435","CDC42EP2","CUR_14"
"curated",3,2023,243,"gene2030","SLC29A1","CUR_07"
"curated",3,2023,244,"gene4012","LNPEP","CUR_04"
"curated",3,2023,245,"gene3162","HMOX1","CUR_02"
"curated",3,2023,246,"gene51312","SLC25A37","CUR_17"
"curated",3,2023,247,"gene2091","FBL","CUR_13"
"curated",3,2023,248,"gene5196","PF4","CUR_06"
"curated",3,2023,249,"gene3820","KLRB1","CUR_01"
"curated",3,2023,250,"gene23129","PLXND1","CUR_05"
"curated",3,2023,251,"gene59283","CACNG8","CUR_17"
"curated",3,2023,252,"gene84034","EMILIN2","CUR_02"
"curated",3,2023,253,"gene6231","RPS26","CUR_06"
"curated",3,2023,254,"gene6235","RPS29","CUR_12"
"curated",3,2023,255,"gene90480","GADD45GIP1","CUR_05"
"curated",3,2023,256,"gene64407","RGS18","CUR_13"
"curated",3,2023,257,"gene5144","PDE4D","CUR_16"
"curated",3,2023,258,"gene84333","PCGF5","CUR_05"
"curated",3,2023,259,"gene203","AK1","CUR_10"
"curated",3,2023,260,"gene3560","IL2RB","CUR_04"
"curated",3,2023,261,"gene5866","RAB3IL1","CUR_06"
"curated",3,2023,262,"gene925","CD8A","CUR_03"
"curated",3,2023,263,"gene939","CD27","CUR_01"
"curated",3,2023,264,"gene1028","CDKN1C","CUR_11"
"curated",3,2023,265,"gene11224","RPL35","CUR_15"
"curated",3,2023,266,"gene7850","IL1R2","CUR_14"
"curated",3,2023,267,"gene54438","GFOD1","CUR_16"
"curated",3,2023,268,"gene7045","TGFBI","CUR_09"
"curated",3,2023,269,"gene83716","CRISPLD2","CUR_15"
"curated",3,2023,270,"gene5729","PTGDR","CUR_19"
"curated",3,2023,271,"gene2791","GNG11","CUR_05"
"curated",3,2023,272,"gene2812","GP1BB","CUR_07"
"curated",3,2023,273,"gene3067","HDC","CUR_11"
"curated",3,2023,274,"gene1595","CYP51A1","CUR_02"
"curated",3,2023,275,"gene54543","TOMM7","CUR_02"
"curated",3,2023,276,"gene116844","LRG1","CUR_11"
"curated",3,2023,277,"gene7264","GFUS","CUR_07"
"curated",3,2023,278,"gene83666","PARP9","CUR_13"
"curated",3,2023,279,"gene6222","RPS18","CUR_15"
"curated",3,2023,280,"gene9491","PSMF1","CUR_09"
"curated",3,2023,281,"gene596","BCL2","CUR_07"
"curated",3,2023,282,"gene6234","RPS28","CUR_13"
"curated",3,2023,283,"gene2288","FKBP4","CUR_03"
"curated",3,2023,284,"gene6590","SLPI","CUR_02"
"curated",3,2023,285,"gene896","CCND3","CUR_17"
"curated",3,2023,286,"gene3792","KEL","CUR_13"
"curated",3,2023,287,"gene259197","NCR3","CUR_08"
"curated",3,2023,288,"gene401258","RAB44","CUR_03"
"curated",3,2023,289,"gene6208","RPS14","CUR_18"
"curated",3,2023,290,"gene8685","MARCO","CUR_06"
"curated",3,2023,291,"gene131870","NUDT16","CUR_11"
"curated",3,2023,292,"gene8807","IL18RAP","CUR_07"
"curated",3,2023,293,"gene27343","POLL","CUR_14"
"curated",3,2023,294,"gene8671","SLC4A4","CUR_05"
"curated",3,2023,295,"gene100133941","CD24","CUR_16"
"curated",3,2023,296,"gene9997","SCO2","CUR_09"
"curated",3,2023,297,"gene6510","SLC1A5","CUR_06"
"curated",3,2023,298,"gene6708","SPTA1","CUR_11"
"curated",3,2023,299,"gene8911","CACNA1I","CUR_07"
"curated",3,2023,300,"gene57823","SLAMF7","CUR_16"
"curated",3,2023,301,"gene9976","CLEC2B","CUR_11"
"curated",3,2023,302,"gene6678","SPARC","CUR_03"
"curated",3,2023,303,"gene6223","RPS19","CUR_12"
"curated",3,2023,304,"gene1191","CLU","CUR_08"
"curated",3,2023,305,"gene23365","ARHGEF12","CUR_14"
"curated",3,2023,306,"gene6726","SRP9","CUR_06"
"curated",3,2023,307,"gene3122","HLA-DRA","CUR_07"
"curated",3,2023,308,"gene926","CD8B","CUR_07"
"curated",3,2023,309,"gene6633","SNRPD2","CUR_04"
"curated",3,2023,310,"gene81027","TUBB1","CUR_12"
"curated",3,2023,311,"gene6773","STAT2","CUR_03"
"curated",3,2023,312,"gene6281","S100A10","CUR_06"
"curated",3,2023,313,"gene5997","RGS2","CUR_01"
"curated",3,2023,314,"gene7226","TRPM2","CUR_10"
"curated",3,2023,315,"gene129685","TAF8","CUR_05"
"curated",3,2023,316,"gene8460","TPST1","CUR_16"
"curated",3,2023,317,"gene4082","MARCKS","CUR_14"
"curated",3,2023,318,"gene80097","MZT2B","CUR_02"
"curated",3,2023,319,"gene22934","RPIA","CUR_06"
"curated",3,2023,320,"gene4354","MPP1","CUR_12"
"curated",3,2023,321,"gene388","RHOB","CUR_08"
"curated",3,2023,322,"gene9246","UBE2L6","CUR_10"
"curated",3,2023,323,"gene7852","CXCR4","CUR_02"
"curated",3,2023,324,"gene80310","PDGFD","CUR_03"
"curated",3,2023,325,"gene10622","POLR3G","CUR_16"
"curated",3,2023,326,"gene10135","NAMPT","CUR_05"
"curated",3,2023,327,"gene4778","NFE2","CUR_07"
"curated",3,2023,328,"gene160364","CLEC12A","CUR_09"
"curated",3,2023,329,"gene1912","PHC2","CUR_07"
"curated",3,2023,330,"gene10663","CXCR6","CUR_09"
"curated",3,2023,331,"gene9437","NCR1","CUR_02"
"curated",3,2023,332,"gene84649","DGAT2","CUR_10"
"curated",3,2023,333,"gene2624","GATA2","CUR_14"
"curated",3,2023,334,"gene3326","HSP90AB1","CUR_02"
"curated",3,2023,335,"gene5079","PAX5","CUR_12"
"curated",3,2023,336,"gene5208","PFKFB2","CUR_07"
"curated",3,2023,337,"gene353189","SLCO4C1","CUR_04"
"curated",3,2023,338,"gene3945","LDHB","CUR_02"
"curated",3,2023,339,"gene84174","SLA2","CUR_13"
"curated",3,2023,340,"gene3821","KLRC1","CUR_09"
"curated",3,2023,341,"gene356","FASLG","CUR_03"
"curated",3,2023,342,"gene59352","LGR6","CUR_01"
"curated",3,2023,343,"gene6201","RPS7","CUR_unassigned"
"curated",3,2023,344,"gene6164","RPL34","CUR_12"
"curated",3,2023,345,"gene3921","RPSA","CUR_10"
"curated",3,2023,346,"gene3576","CXCL8","CUR_18"
"curated",3,2023,347,"gene6227","RPS21","CUR_11"
"curated",3,2023,348,"gene7915","ALDH5A1","CUR_03"
"curated",3,2023,349,"gene684","BST2","CUR_13"
"curated",3,2023,350,"gene80781","COL18A1","CUR_07"
"curated",3,2023,351,"gene6934","TCF7L2","CUR_15"
"curated",3,2023,352,"gene338440","ANO9","CUR_03"
"curated",3,2023,353,"gene80216","ALPK1","CUR_03"
"curated",3,2023,354,"gene6515","SLC2A3","CUR_11"
"curated",3,2023,355,"gene1933","EEF1B2","CUR_04"
"curated",3,2023,356,"gene400916","CHCHD10","CUR_06"
"curated",3,2023,357,"gene79689","STEAP4","CUR_05"
"curated",3,2023,358,"gene726","CAPN5","CUR_09"
"curated",3,2023,359,"gene729359","PLIN4","CUR_07"
"curated",3,2023,360,"gene57610","RANBP10","CUR_07"
"curated",3,2023,361,"gene4064","CD180","CUR_11"
"curated",3,2023,362,"gene25873","RPL36","CUR_05"
"curated",3,2023,363,"gene1847","DUSP5","CUR_05"
"curated",3,2023,364,"gene8291","DYSF","CUR_03"
"curated",3,2023,365,"gene51523","CXXC5","CUR_05"
"curated",3,2023,366,"gene3070","HELLS","CUR_18"
"curated",3,2023,367,"gene6036","RNASE2","CUR_06"
"curated",3,2023,368,"gene11123","RCAN3","CUR_02"
"curated",3,2023,369,"gene10581","IFITM2","CUR_18"
"curated",3,2023,370,"gene50509","COL5A3","CUR_08"
"curated",3,2023,371,"gene9975","NR1D2","CUR_03"
"curated",3,2023,372,"gene5464","PPA1","CUR_04"
"curated",3,2023,373,"gene140803","TRPM6","CUR_08"
"curated",3,2023,374,"gene6846","XCL2","CUR_01"
"curated",3,2023,375,"gene4537","MT-ND3","CUR_10"
"curated",3,2023,376,"gene3490","IGFBP7","CUR_10"
"curated",3,2023,377,"gene84766","CRACR2A","CUR_04"
"curated",3,2023,378,"gene944","TNFSF8","CUR_06"
"curated",3,2023,379,"gene366","AQP9","CUR_12"
"curated",3,2023,380,"gene9934","P2RY14","CUR_08"
"curated",3,2023,381,"gene7846","TUBA1A","CUR_01"
"curated",3,2023,382,"gene6478","SIAH2","CUR_09"
"curated",3,2023,383,"gene6171","RPL41","CUR_01"
"curated",3,2023,384,"gene6152","RPL24","CUR_06"
"curated",3,2023,385,"gene360","AQP3","CUR_02"
"curated",3,2023,386,"gene2214","FCGR3A","CUR_06"
"curated",3,2023,387,"gene3004","GZMM","CUR_11"
"curated",3,2023,388,"gene5494","PPM1A","CUR_04"
"curated",3,2023,389,"gene1232","CCR3","CUR_06"
"curated",3,2023,390,"gene4953","ODC1","CUR_07"
"curated",3,2023,391,"gene3274","HRH2","CUR_13"
"curated",3,2023,392,"gene5577","PRKAR2B","CUR_14"
"curated",3,2023,393,"gene9254","CACNA2D2","CUR_15"
"curated",3,2023,394,"gene915","CD3D","CUR_03"
"curated",3,2023,395,"gene3123","HLA-DRB1","CUR_04"
"curated",3,2023,396,"gene154","ADRB2","CUR_18"
"curated",3,2023,397,"gene929","CD14","CUR_06"
"curated",3,2023,398,"gene3577","CXCR1","CUR_12"
"curated",3,2023,399,"gene1880","GPR183","CUR_05"
"curated",3,2023,400,"gene6204","RPS10","CUR_03"
"curated",3,2023,401,"gene6224","RPS20","CUR_12"
"curated",3,2023,402,"gene126231","ZNF573","CUR_01"
"curated",3,2023,403,"gene57514","ARHGAP31","CUR_16"
"curated",3,2023,404,"gene31","ACACA","CUR_08"
"curated",3,2023,405,"gene1870","E2F2","CUR_01"
"curated",3,2023,406,"gene10449","ACAA2","CUR_01"
"curated",3,2023,407,"gene114907","FBXO32","CUR_01"
"curated",3,2023,408,"gene6139","RPL17","CUR_11"
"curated",3,2023,409,"gene79887","PLBD1","CUR_05"
"curated",3,2023,410,"gene2793","GNGT2","CUR_03"
"curated",3,2023,411,"gene2059","EPS8","CUR_01"
"curated",3,2023,412,"gene8334","H2AC6","CUR_17"
"curated",3,2023,413,"gene3613","IMPA2","CUR_08"
"curated",3,2023,414,"gene170622","COMMD6","CUR_08"
"curated",3,2023,415,"gene2550","GABBR1","CUR_01"
"curated",3,2023,416,"gene3572","IL6ST","CUR_09"
"curated",3,2023,417,"gene2950","GSTP1","CUR_14"
"curated",3,2023,418,"gene2081","ERN1","CUR_11"
"curated",3,2023,419,"gene4792","NFKBIA","CUR_14"
"curated",3,2023,420,"gene9398","CD101","CUR_11"
"curated",3,2023,421,"gene3028","HSD17B10","CUR_03"
"curated",3,2023,422,"gene6241","RRM2","CUR_02"
"curated",3,2023,423,"gene23401","FRAT2","CUR_09"
"curated",3,2023,424,"gene8794","TNFRSF10C","CUR_09"
"curated",3,2023,425,"gene22800","RRAS2","CUR_04"
"curated",3,2023,426,"gene3398","ID2","CUR_08"
"curated",3,2023,427,"gene4068","SH2D1A","CUR_06"
"curated",3,2023,428,"gene6286","S100P","CUR_09"
"curated",3,2023,429,"gene157285","PRAG1","CUR_11"
"curated",3,2023,430,"gene3340","NDST1","CUR_05"
"curated",3,2023,431,"gene85441","HELZ2","CUR_15"
"curated",3,2023,432,"gene6144","RPL21","CUR_03"
"curated",3,2023,433,"gene8638","OASL","CUR_02"
"curated",3,2023,434,"gene54407","SLC38A2","CUR_18"
"curated",3,2023,435,"gene81794","ADAMTS10","CUR_04"
"curated",3,2023,436,"gene6272","SORT1","CUR_13"
"curated",3,2023,437,"gene445582","POTEE","CUR_16"
"curated",3,2023,438,"gene1345","COX6C","CUR_04"
"curated",3,2023,439,"gene6146","RPL22","CUR_13"
"curated",3,2023,440,"gene514","ATP5F1E","CUR_17"
"curated",3,2023,441,"gene6155","RPL27","CUR_01"
"curated",3,2023,442,"gene6160","RPL31","CUR_16"
"curated",3,2023,443,"gene162966","ZNF600","CUR_02"
"curated",3,2023,444,"gene3728","JUP","CUR_14"
"curated",3,2023,445,"gene26289","AK5","CUR_06"
"curated",3,2023,446,"gene2768","GNA12","CUR_18"
"curated",3,2023,447,"gene26268","FBXO9","CUR_01"
"curated",3,2023,448,"gene6647","SOD1","CUR_05"
"curated",3,2023,449,"gene7320","UBE2B","CUR_02"
"curated",3,2023,450,"gene3430","IFI35","CUR_02"
"curated",3,2023,451,"gene389","RHOC","CUR_18"
"curated",3,2023,452,"gene4261","CIITA","CUR_05"
"curated",3,2023,453,"gene65018","PINK1","CUR_09"
"curated",3,2023,454,"gene146850","PIK3R6","CUR_02"
"curated",3,2023,455,"gene301","ANXA1","CUR_11"
"curated",3,2023,456,"gene63893","UBE2O","CUR_11"
"curated",3,2023,457,"gene6886","TAL1","CUR_13"
"curated",3,2023,458,"gene54498","SMOX","CUR_09"
"curated",3,2023,459,"gene57630","SH3RF1","CUR_10"
"curated",3,2023,460,"gene1471","CST3","CUR_17"
"curated",3,2023,461,"gene56005","MYDGF","CUR_12"
"curated",3,2023,462,"gene8536","CAMK1","CUR_09"
"curated",3,2023,463,"gene10219","KLRG1","CUR_13"
"curated",3,2023,464,"gene5052","PRDX1","CUR_17"
"curated",3,2023,465,"gene838","CASP5","CUR_03"
"curated",3,2023,466,"gene682","BSG","CUR_12"
"curated",3,2023,467,"gene3164","NR4A1","CUR_08"
"curated",3,2023,468,"gene1475","CSTA","CUR_01"
"curated",3,2023,469,"gene5610","EIF2AK2","CUR_16"
"curated",3,2023,470,"gene6352","CCL5","CUR_16"
"curated",3,2023,471,"gene2634","GBP2","CUR_10"
"curated",3,2023,472,"gene5721","PSME2","CUR_10"
"curated",3,2023,473,"gene127933","UHMK1","CUR_05"
"curated",3,2023,474,"gene6168","RPL37A","CUR_02"
"curated",3,2023,475,"gene3115","HLA-DPB1","CUR_01"
"curated",3,2023,476,"gene8718","TNFRSF25","CUR_15"
"curated",3,2023,477,"gene80727","TTYH3","CUR_07"
"curated",3,2023,478,"gene221472","FGD2","CUR_04"
"curated",3,2023,479,"gene1350","COX7C","CUR_10"
"curated",3,2023,480,"gene6641","SNTB1","CUR_16"
"curated",3,2023,481,"gene4900","NRGN","CUR_01"
"curated",3,2023,482,"gene5141","PDE4A","CUR_17"
"curated",3,2023,483,"gene5027","P2RX7","CUR_07"
"curated",3,2023,484,"gene219333","USP12","CUR_06"
"curated",3,2023,485,"gene302","ANXA2","CUR_05"
"curated",3,2023,486,"gene4353","MPO","CUR_02"
"curated",3,2023,487,"gene8724","SNX3","CUR_10"
"curated",3,2023,488,"gene25801","GCA","CUR_07"
"curated",3,2023,489,"gene968","CD68","CUR_02"
"curated",3,2023,490,"gene122416","ANKRD9","CUR_03"
"curated",3,2023,491,"gene2153","F5","CUR_02"
"curated",3,2023,492,"gene9531","BAG3","CUR_01"
"curated",3,2023,493,"gene23191","CYFIP1","CUR_10"
"curated",3,2023,494,"gene8787","RGS9","CUR_12"
"curated",3,2023,495,"gene6280","S100A9","CUR_03"
"curated",3,2023,496,"gene54790","TET2","CUR_12"
"curated",3,2023,497,"gene1116","CHI3L1","CUR_12"
"curated",3,2023,498,"gene6194","RPS6","CUR_13"
"curated",3,2023,499,"gene6154","RPL26","CUR_13"
"curated",3,2023,500,"gene22914","KLRK1","CUR_01"
"curated",3,2023,501,"gene1593","CYP27A1","CUR_02"
"curated",3,2023,502,"gene91319","DERL3","CUR_04"
"curated",3,2023,503,"gene3646","EIF3E","CUR_02"
"curated",3,2023,504,"gene6206","RPS12","CUR_15"
"curated",3,2023,505,"gene321","APBA2","CUR_13"
"curated",3,2023,506,"gene7273","TTN","CUR_01"
"curated",3,2023,507,"gene8875","VNN2","CUR_09"
"curated",3,2023,508,"gene28996","HIPK2","CUR_01"
"curated",3,2023,509,"gene1512","CTSH","CUR_12"
"curated",3,2023,510,"gene25824","PRDX5","CUR_09"
"curated",3,2023,511,"gene10963","STIP1","CUR_17"
"curated",3,2023,512,"gene217","ALDH2","CUR_08"
"curated",3,2023,513,"gene114879","OSBPL5","CUR_03"
"curated",3,2023,514,"gene25956","SEC31B","CUR_08"
"curated",3,2023,515,"gene3566","IL4R","CUR_02"
"curated",3,2023,516,"gene4833","NME4","CUR_10"
"curated",3,2023,517,"gene133522","PPARGC1B","CUR_11"
"curated",3,2023,518,"gene5140","PDE3B","CUR_01"
"curated",3,2023,519,"gene55432","YOD1","CUR_02"
"curated",3,2023,520,"gene1675","CFD","CUR_04"
"curated",3,2023,521,"gene23475","QPRT","CUR_17"
"curated",3,2023,522,"gene330","BIRC3","CUR_12"
"curated",3,2023,523,"gene3925","STMN1","CUR_04"
"curated",3,2023,524,"gene3693","ITGB5","CUR_01"
"curated",3,2023,525,"gene6175","RPLP0","CUR_13"
"curated",3,2023,526,"gene6161","RPL32","CUR_15"
"curated",3,2023,527,"gene7311","UBA52","CUR_13"
"curated",3,2023,528,"gene4831","NME2","CUR_06"
"curated",3,2023,529,"gene6141","RPL18","CUR_02"
"curated",3,2023,530,"gene6713","SQLE","CUR_05"
"curated",3,2023,531,"gene8905","AP1S2","CUR_06"
"curated",3,2023,532,"gene4303","FOXO4","CUR_15"
"curated",3,2023,533,"gene8669","EIF3J","CUR_14"
"curated",3,2023,534,"gene146330","FBXL16","CUR_01"
"curated",3,2023,535,"gene6165","RPL35A","CUR_03"
"curated",3,2023,536,"gene4502","MT2A","CUR_03"
"curated",3,2023,537,"gene22885","ABLIM3","CUR_06"
"curated",3,2023,538,"gene513","ATP5F1D","CUR_07"
"curated",3,2023,539,"gene51734","MSRB1","CUR_02"
"curated",3,2023,540,"gene10871","CD300C","CUR_14"
"curated",3,2023,541,"gene6228","RPS23","CUR_07"
"curated",3,2023,542,"gene143686","SESN3","CUR_09"
"curated",3,2023,543,"gene51024","FIS1","CUR_04"
"curated",3,2023,544,"gene6191","RPS4X","CUR_08"
"curated",3,2023,545,"gene2781","GNAZ","CUR_01"
"curated",3,2023,546,"gene6001","RGS10","CUR_13"
"curated",3,2023,547,"gene84874","ZNF514","CUR_12"
"curated",3,2023,548,"gene84131","CEP78","CUR_05"
"curated",3,2023,549,"gene4605","MYBL2","CUR_05"
"curated",3,2023,550,"gene3822","KLRC2","CUR_02"
"curated",3,2023,551,"gene8140","SLC7A5","CUR_12"
"curated",3,2023,552,"gene2048","EPHB2","CUR_15"
"curated",3,2023,553,"gene3394","IRF8","CUR_04"
"curated",3,2023,554,"gene80139","ZNF703","CUR_04"
"curated",3,2023,555,"gene5727","PTCH1","CUR_13"
"curated",3,2023,556,"gene6721","SREBF2","CUR_12"
"curated",3,2023,557,"gene6648","SOD2","CUR_01"
"curated",3,2023,558,"gene5836","PYGL","CUR_12"
"curated",3,2023,559,"gene2947","GSTM3","CUR_06"
"curated",3,2023,560,"gene4345","CD200","CUR_11"
"curated",3,2023,561,"gene151742","PPM1L","CUR_05"
"curated",3,2023,562,"gene340205","TREML1","CUR_02"
"curated",3,2023,563,"gene708","C1QBP","CUR_08"
"curated",3,2023,564,"gene7169","TPM2","CUR_13"
"curated",3,2023,565,"gene6202","RPS8","CUR_18"
"curated",3,2023,566,"gene3480","IGF1R","CUR_10"
"curated",3,2023,567,"gene66002","CYP4F12","CUR_08"
"curated",3,2023,568,"gene388931","MFSD2B","CUR_08"
"curated",3,2023,569,"gene133","ADM","CUR_11"
"curated",3,2023,570,"gene6147","RPL23A","CUR_01"
"curated",3,2023,571,"gene3579","CXCR2","CUR_08"
"curated",3,2023,572,"gene6142","RPL18A","CUR_09"
"curated",3,2023,573,"gene4282","MIF","CUR_03"
"curated",3,2023,574,"gene3336","HSPE1","CUR_06"
"curated",3,2023,575,"gene4773","NFATC2","CUR_14"
"curated",3,2023,576,"gene2787","GNG5","CUR_10"
"curated",3,2023,577,"gene10437","IFI30","CUR_08"
"curated",3,2023,578,"gene161882","ZFPM1","CUR_15"
"curated",3,2023,579,"gene2357","FPR1","CUR_16"
"curated",3,2023,580,"gene6635","SNRPE","CUR_03"
"curated",3,2023,581,"gene56975","FAM20C","CUR_06"
"curated",3,2023,582,"gene2162","F13A1","CUR_09"
"curated",3,2023,583,"gene9231","DLG5","CUR_11"
"curated",3,2023,584,"gene10859","LILRB1","CUR_08"
"curated",3,2023,585,"gene933","CD22","CUR_16"
"curated",3,2023,586,"gene942","CD86","CUR_06"
"curated",3,2023,587,"gene9145","SYNGR1","CUR_04"
"curated",3,2023,588,"gene2058","EPRS1","CUR_15"
"curated",3,2023,589,"gene6556","SLC11A1","CUR_01"
"curated",3,2023,590,"gene6217","RPS16","CUR_05"
"curated",3,2023,591,"gene80012","PHC3","CUR_16"
"curated",3,2023,592,"gene2776","GNAQ","CUR_15"
"curated",3,2023,593,"gene6169","RPL38","CUR_11"
"curated",3,2023,594,"gene117155","CATSPER2","CUR_14"
"curated",3,2023,595,"gene25946","ZNF385A","CUR_16"
"curated",3,2023,596,"gene134429","STARD4","CUR_07"
"curated",3,2023,597,"gene3556","IL1RAP","CUR_07"
"curated",3,2023,598,"gene7128","TNFAIP3","CUR_07"
"curated",3,2023,599,"gene6159","RPL29","CUR_16"
"curated",3,2023,600,"gene9194","SLC16A7","CUR_05"
"curated",3,2023,601,"gene275","AMT","CUR_15"
"curated",3,2023,602,"gene5567","PRKACB","CUR_03"
"curated",3,2023,603,"gene83988","NCALD","CUR_06"
"curated",3,2023,604,"gene9580","SOX13","CUR_09"
"curated",3,2023,605,"gene4708","NDUFB2","CUR_05"
"curated",3,2023,606,"gene3575","IL7R","CUR_14"
"curated",3,2023,607,"gene4830","NME1","CUR_05"
"curated",3,2023,608,"gene27287","VENTX","CUR_05"
"curated",3,2023,609,"gene55423","SIRPG","CUR_04"
"curated",3,2023,610,"gene4646","MYO6","CUR_14"
"curated",3,2023,611,"gene58477","SRPRB","CUR_01"
"curated",3,2023,612,"gene6188","RPS3","CUR_17"
"curated",3,2023,613,"gene54583","EGLN1","CUR_15"
"curated",3,2023,614,"gene1163","CKS1B","CUR_03"
"curated",3,2023,615,"gene5732","PTGER2","CUR_10"
"curated",3,2023,616,"gene306","ANXA3","CUR_19"
"curated",3,2023,617,"gene1043","CD52","CUR_10"
"curated",3,2023,618,"gene7203","CCT3","CUR_12"
"curated",3,2023,619,"gene2206","MS4A2","CUR_07"
"curated",3,2023,620,"gene6173","RPL36A","CUR_05"
"curated",3,2023,621,"gene79071","ELOVL6","CUR_07"
"curated",3,2023,622,"gene6039","RNASE6","CUR_01"
"curated",3,2023,623,"gene123","PLIN2","CUR_01"
"curated",3,2023,624,"gene8541","PPFIA3","CUR_05"
"curated",3,2023,625,"gene1890","TYMP","CUR_12"
"curated",3,2023,626,"gene3386","ICAM4","CUR_14"
"curated",3,2023,627,"gene3595","IL12RB2","CUR_16"
"curated",3,2023,628,"gene9045","RPL14","CUR_04"
"curated",3,2023,629,"gene55466","DNAJA4","CUR_16"
"curated",3,2023,630,"gene5966","REL","CUR_16"
"curated",3,2023,631,"gene54210","TREM1","CUR_09"
"curated",3,2023,632,"gene4638","MYLK","CUR_08"
"curated",3,2023,633,"gene3717","JAK2","CUR_19"
"curated",3,2023,634,"gene2309","FOXO3","CUR_10"
"curated",3,2023,635,"gene140807","KRT72","CUR_17"
"curated",3,2023,636,"gene8320","EOMES","CUR_11"
"curated",3,2023,637,"gene6207","RPS13","CUR_03"
"curated",3,2023,638,"gene2201","FBN2","CUR_11"
"curated",3,2023,639,"gene3486","IGFBP3","CUR_11"
"curated",3,2023,640,"gene79834","PEAK1","CUR_03"
"curated",3,2023,641,"gene57698","SHTN1","CUR_01"
"curated",3,2023,642,"gene463","ZFHX3","CUR_03"
"curated",3,2023,643,"gene6375","XCL1","CUR_07"
"curated",3,2023,644,"gene57654","UVSSA","CUR_02"
"curated",3,2023,645,"gene539","ATP5PO","CUR_07"
"curated",3,2023,646,"gene597","BCL2A1","CUR_04"
"curated",3,2023,647,"gene719","C3AR1","CUR_07"
"curated",3,2023,648,"gene83999","KREMEN1","CUR_06"
